365,263310,Tengger Caldera,15839,2,1956,6,16,1956,7,16,-7.942,112.95
366,263200,Dieng Volcanic Complex,15784,1,1956,6,2,1956,6,2,-7.2,109.92
367,263060,Gede-Pangrango,15664,2,1956,4,28,1956,4,28,-6.77,106.965
368,261220,Kaba,15547,2,1956,3,22,1956,3,28,-3.522,102.615
369,263340,Raung,16138,3,1956,2,13,1956,3,25,-8.119,114.056
370,263310,Tengger Caldera,13529,2,1955,12,29,1955,12,30,-7.942,112.95
371,263180,Slamet,15761,2,1955,11,12,1955,12,20,-7.242,109.208
372,264050,Sangeang Api,16245,1,1955,7,2,,,,-8.2,119.07
373,262000,Krakatau,15605,2,1955,2,11,,,,-6.102,105.423
374,263340,Raung,16137,2,1955,1,18,1955,1,18,-8.119,114.056
375,263200,Dieng Volcanic Complex,15783,0,1954,12,6,1954,12,6,-7.2,109.92
376,264050,Sangeang Api,16244,2,1954,11,4,,,,-8.2,119.07
377,261140,Marapi,15460,2,1954,8,16,1957,12,16,-0.381,100.473
378,264050,Sangeang Api,16243,2,1954,4,26,,,,-8.2,119.07
379,266030,Soputan,13595,2,1953,11,16,,,,1.112,124.737
380,264030,Rinjani,16221,0,1953,10,15,,,,-8.42,116.47
381,262000,Krakatau,15604,2,1953,9,21,1953,11,25,-6.102,105.423
382,264110,Iya,15524,2,1953,9,4,1953,9,5,-8.897,121.645
383,263180,Slamet,15760,2,1953,8,16,1953,10,16,-7.242,109.208
384,267020,Karangetang,16520,2,1953,7,2,,,,2.781,125.407
385,264270,Sirung,16359,,1953,6,16,,,,-8.508,124.13
386,263200,Dieng Volcanic Complex,15782,2,1953,3,24,1953,3,25,-7.2,109.92
387,264050,Sangeang Api,16242,3,1953,3,19,1953,5,15,-8.2,119.07
388,262000,Krakatau,15603,2,1953,3,17,1953,5,1,-6.102,105.423
389,263250,Merapi,15908,2,1953,3,2,1958,12,16,-7.542,110.442
390,263340,Raung,16136,3,1953,1,31,1953,4,15,-8.119,114.056
391,262000,Krakatau,15602,2,1952,10,10,1952,10,11,-6.102,105.423
392,263290,Arjuno-Welirang,15961,0,1952,8,15,,,,-7.725,112.58
393,268040,Gamkonora,16592,2,1952,7,16,1952,9,5,1.38,127.53
394,263090,Tangkubanparahu,15676,1,1952,7,4,1952,7,11,-6.77,107.6
395,266110,Mahawu,16468,2,1952,7,2,,,,1.352,124.865
396,263350,Ijen,16172,1,1952,4,22,1952,4,24,-8.058,114.242
397,261220,Kaba,15546,2,1952,4,1,1952,4,28,-3.522,102.615
398,264250,Iliwerung,16345,1,1952,3,24,,,,-8.53,123.57
399,267020,Karangetang,16519,2,1952,2,16,1952,6,30,2.781,125.407
400,261170,Kerinci,15512,2,1952,1,16,1952,6,16,-1.697,101.264
401,264230,Lewotolo,16336,2,1951,12,15,,,,-8.272,123.505
402,264250,Iliwerung,16344,2,1951,11,12,1951,11,16,-8.53,123.57
403,263280,Kelut,15955,4,1951,8,31,1951,8,31,-7.93,112.308
404,264220,Iliboleng,16320,2,1951,7,2,,,,-8.342,123.258
405,266100,Lokon-Empung,16445,3,1951,7,2,1953,3,16,1.358,124.792
406,268040,Gamkonora,16591,2,1951,7,2,,,,1.38,127.53
407,263180,Slamet,15759,2,1951,6,26,1952,1,1,-7.242,109.208
408,263170,Cereme,15729,2,1951,3,1,1951,3,2,-6.892,108.4
409,263180,Slamet,15758,2,1951,2,11,,,,-7.242,109.208
410,263290,Arjuno-Welirang,15960,2,1950,10,30,,,,-7.725,112.58
411,268040,Gamkonora,16590,2,1950,10,16,,,,1.38,127.53
412,261140,Marapi,15459,2,1950,9,27,1952,6,14,-0.381,100.473
413,264250,Iliwerung,16343,2,1950,9,10,1950,10,2,-8.53,123.57
414,263300,Semeru,16006,2,1950,7,23,1964,12,16,-8.108,112.922
415,262000,Krakatau,15601,2,1950,7,3,1950,7,7,-6.102,105.423
416,263310,Tengger Caldera,13528,2,1950,5,27,1950,8,16,-7.942,112.95
417,264220,Iliboleng,16319,2,1950,3,16,1950,8,16,-8.342,123.258
418,261220,Kaba,15545,1,1950,3,16,1951,4,16,-3.522,102.615
419,261140,Marapi,15458,2,1949,10,15,1949,10,22,-0.381,100.473
420,267020,Karangetang,16518,2,1949,9,14,,,,2.781,125.407
421,266100,Lokon-Empung,13752,1,1949,9,14,,,,1.358,124.792
422,264220,Iliboleng,16318,2,1949,6,12,,,,-8.342,123.258
423,262000,Krakatau,15600,2,1949,5,12,,,,-6.102,105.423
424,261140,Marapi,15457,2,1949,4,29,1949,4,30,-0.381,100.473
425,264250,Iliwerung,16342,2,1949,4,9,1949,4,29,-8.53,123.57
426,264220,Iliboleng,16317,2,1949,2,4,,,,-8.342,123.258
427,267010,Ruang,16491,2,1949,1,5,1949,1,19,2.3,125.37
428,268040,Gamkonora,16589,2,1949,0,0,,,,1.38,127.53
429,264030,Rinjani,16220,0,1949,0,0,1950,7,2,-8.42,116.47
430,267020,Karangetang,16517,2,1948,12,0,,,,2.781,125.407
431,263060,Gede-Pangrango,15663,2,1948,11,15,1949,2,5,-6.77,106.965
432,263180,Slamet,15757,2,1948,11,14,1948,12,15,-7.242,109.208
433,263250,Merapi,15907,2,1948,9,29,1948,12,0,-7.542,110.442
434,264220,Iliboleng,16316,2,1948,4,29,,,,-8.342,123.258
435,264250,Iliwerung,16341,2,1948,4,7,1948,11,26,-8.53,123.57
436,263310,Tengger Caldera,15621,3,1948,2,15,1948,4,25,-7.942,112.95
437,267020,Karangetang,16516,2,1947,12,1,1947,12,21,2.781,125.407
438,263060,Gede-Pangrango,15662,2,1947,9,2,1948,1,28,-6.77,106.965
439,266030,Soputan,13594,2,1947,8,22,1947,8,27,1.112,124.737
440,264270,Sirung,16358,2,1947,4,0,1947,5,0,-8.508,124.13
441,267020,Karangetang,16515,2,1947,2,9,1947,2,9,2.781,125.407
442,262000,Krakatau,15599,2,1946,12,26,1947,8,7,-6.102,105.423
443,263300,Semeru,16005,2,1946,10,29,1947,6,0,-8.108,112.922
444,262000,Krakatau,13387,1,1946,7,25,1946,7,25,-6.102,105.423
445,263300,Semeru,13459,2,1946,2,0,1946,5,0,-8.108,112.922
446,263300,Semeru,10032,2,1945,6,12,1945,6,18,-8.108,112.922
447,262000,Krakatau,13386,2,1945,0,0,,,,-6.102,105.423
448,264030,Rinjani,16219,2,1944,12,25,1945,1,1,-8.42,116.47
449,263200,Dieng Volcanic Complex,15780,2,1944,12,4,,,,-7.2,109.92
450,264220,Iliboleng,16315,2,1944,8,0,1944,10,0,-8.342,123.258
451,263340,Raung,16135,2,1944,6,30,1945,4,19,-8.119,114.056
452,263180,Slamet,15756,2,1944,5,9,1944,10,30,-7.242,109.208
453,262000,Krakatau,13385,2,1944,0,0,,,,-6.102,105.423
454,263200,Dieng Volcanic Complex,15779,1,1943,11,3,,,,-7.2,109.92
455,263180,Slamet,15755,2,1943,10,2,1944,1,5,-7.242,109.208
456,263340,Raung,16134,2,1943,3,17,1943,6,18,-8.119,114.056
457,262000,Krakatau,13384,2,1943,0,0,,,,-6.102,105.423
458,261140,Marapi,15456,,1943,0,0,,,,-0.381,100.473
459,266100,Lokon-Empung,13751,2,1942,9,3,,,,1.358,124.792
460,263100,Papandayan,15687,1,1942,8,15,1942,8,16,-7.32,107.73
461,263250,Merapi,15906,2,1942,5,30,1945,5,0,-7.542,110.442
462,262000,Krakatau,15598,2,1942,1,29,1942,1,30,-6.102,105.423
463,263340,Raung,16133,2,1941,12,13,,,,-8.119,114.056
464,267020,Karangetang,16514,2,1941,10,30,1941,10,30,2.781,125.407
465,263300,Semeru,10031,2,1941,9,21,1942,2,0,-8.108,112.922
466,264100,Ebulobo,13703,0,1941,8,23,,,,-8.82,121.18
467,262000,Krakatau,15597,2,1941,1,28,1941,2,12,-6.102,105.423
468,261230,Dempo,15569,2,1940,7,0,,,,-4.03,103.13
469,267020,Karangetang,16513,2,1940,6,20,1940,8,23,2.781,125.407
470,263310,Tengger Caldera,15620,2,1940,4,25,1940,7,3,-7.942,112.95
471,261250,Besar,15578,1,1940,4,0,,,,-4.43,103.67
472,263180,Slamet,15753,2,1940,3,15,1940,4,15,-7.242,109.208
473,267020,Karangetang,16512,2,1940,3,1,1940,3,9,2.781,125.407
474,263340,Raung,16132,2,1940,0,0,,,,-8.119,114.056
475,261230,Dempo,15568,2,1939,12,19,1940,2,21,-4.03,103.13
476,264180,Lewotobi,16293,2,1939,12,17,1940,4,21,-8.542,122.775
477,263250,Merapi,15905,2,1939,12,13,1940,9,0,-7.542,110.442
478,263180,Slamet,15752,2,1939,12,4,1939,12,4,-7.242,109.208
479,261220,Kaba,15544,2,1939,11,19,1941,3,14,-3.522,102.615
480,263200,Dieng Volcanic Complex,15778,1,1939,10,13,1939,10,15,-7.2,109.92
481,261230,Dempo,15567,2,1939,7,18,1939,7,30,-4.03,103.13
482,263310,Tengger Caldera,13518,2,1939,6,24,1939,7,0,-7.942,112.95
483,263040,Perbakti-Gagak,15641,1,1939,4,6,,,,-6.75,106.7
484,263180,Slamet,15751,2,1939,3,29,1939,7,15,-7.242,109.208
485,263040,Perbakti-Gagak,15640,1,1938,12,0,,,,-6.75,106.7
486,268060,Gamalama,16665,2,1938,9,8,1938,9,8,0.8,127.33
487,263340,Raung,16131,2,1938,8,13,1939,1,10,-8.119,114.056
488,262000,Krakatau,15596,3,1938,7,4,1940,7,2,-6.102,105.423
489,264100,Ebulobo,13702,,1938,5,0,1938,6,0,-8.82,121.18
490,264140,Kelimutu,16262,2,1938,5,0,1938,6,0,-8.77,121.82
491,263050,Salak,13394,2,1938,1,31,,,,-6.72,106.73
492,261170,Kerinci,15511,2,1938,1,19,1938,3,18,-1.697,101.264
493,266010,Colo,16422,1,1938,0,0,,,,-0.162,121.601
494,263340,Raung,16013,2,1937,10,27,1937,11,27,-8.119,114.056
495,261170,Kerinci,15510,2,1937,9,8,,,,-1.697,101.264
496,262000,Krakatau,15595,2,1937,8,6,1937,11,23,-6.102,105.423
497,263170,Cereme,15728,2,1937,6,24,1938,1,7,-6.892,108.4
498,261050,"Telong, Bur ni",15401,,1937,0,0,,,,4.769,96.821
499,263180,Slamet,15750,,1937,0,0,,,,-7.242,109.208
500,261230,Dempo,15566,2,1936,11,26,1936,11,27,-4.03,103.13
501,263350,Ijen,16171,2,1936,11,5,1936,11,25,-8.058,114.242
502,263040,Perbakti-Gagak,15639,1,1936,10,26,1936,10,28,-6.75,106.7
503,262000,Krakatau,15594,1,1936,10,13,1936,11,0,-6.102,105.423
504,261170,Kerinci,15509,2,1936,8,30,1936,8,30,-1.697,101.264
505,263340,Raung,13686,2,1936,8,22,1936,12,11,-8.119,114.056
506,261170,Kerinci,15508,2,1936,4,29,1936,4,29,-1.697,101.264
507,264180,Lewotobi,16292,2,1935,12,0,1935,12,25,-8.542,122.775
508,267020,Karangetang,16511,2,1935,8,31,,,,2.781,125.407
509,263310,Tengger Caldera,15530,2,1935,7,0,,,,-7.942,112.95
510,263040,Perbakti-Gagak,15638,1,1935,5,31,,,,-6.75,106.7
511,263050,Salak,15646,2,1935,2,0,,,,-6.72,106.73
512,262000,Krakatau,15593,2,1935,1,4,1935,7,12,-6.102,105.423
513,264270,Sirung,16357,2,1934,6,14,1934,7,15,-8.508,124.13
514,261230,Dempo,15565,2,1934,1,24,1934,4,25,-4.03,103.13
515,263340,Raung,13685,2,1933,11,21,1933,12,6,-8.119,114.056
516,268060,Gamalama,16664,2,1933,11,12,,,,0.8,127.33
517,263250,Merapi,15904,2,1933,10,1,1935,4,0,-7.542,110.442
518,268010,Dukono,16577,3,1933,8,13,2017,8,4,1.693,127.894
519,261270,Suoh,15579,4,1933,7,10,1933,8,5,-5.25,104.27
520,263180,Slamet,15748,1,1933,5,12,1933,5,13,-7.242,109.208
521,262000,Krakatau,15592,3,1932,11,14,1934,6,9,-6.102,105.423
522,268060,Gamalama,16663,2,1932,11,10,1932,11,13,0.8,127.33
523,263250,Merapi,15903,1,1932,11,0,,,,-7.542,110.442
524,263180,Slamet,15747,2,1932,7,1,1932,9,10,-7.242,109.208
525,264180,Lewotobi,16291,3,1932,5,23,1933,12,26,-8.542,122.775
526,265060,Nila,16380,2,1932,3,13,,,,-6.73,129.5
527,261140,Marapi,15455,2,1932,0,0,,,,-0.381,100.473
528,262000,Krakatau,15591,2,1931,9,23,1932,2,17,-6.102,105.423
529,267040,Awu,16566,2,1930,12,0,1931,12,0,3.67,125.5
530,263250,Merapi,15902,3,1930,11,25,1931,9,0,-7.542,110.442
531,267020,Karangetang,16510,2,1930,11,0,,,,2.781,125.407
532,266100,Lokon-Empung,13750,2,1930,8,0,,,,1.358,124.792
533,263310,Tengger Caldera,16054,2,1930,5,30,1930,7,0,-7.942,112.95
534,261140,Marapi,15454,2,1930,4,9,1930,12,7,-0.381,100.473
535,263180,Slamet,15746,2,1930,4,2,1930,4,13,-7.242,109.208
536,267020,Karangetang,16509,2,1930,2,4,1930,2,6,2.781,125.407
537,263310,Tengger Caldera,16053,2,1929,8,7,1929,9,8,-7.942,112.95
538,261140,Marapi,15453,2,1929,6,22,1929,6,22,-0.381,100.473
539,263180,Slamet,15745,2,1929,6,6,1929,6,15,-7.242,109.208
540,263090,Tangkubanparahu,15675,0,1929,5,20,1929,5,20,-6.77,107.6
541,263340,Raung,13684,2,1929,4,27,,,,-8.119,114.056
542,263040,Perbakti-Gagak,15637,1,1929,0,0,,,,-6.75,106.7
543,263310,Tengger Caldera,16052,2,1928,12,16,,,,-7.942,112.95
544,263340,Raung,16130,2,1928,11,0,,,,-8.119,114.056
545,264150,Paluweh,16266,3,1928,8,4,1928,9,25,-8.32,121.708
546,263200,Dieng Volcanic Complex,15777,2,1928,5,13,,,,-7.2,109.92
547,263180,Slamet,15744,2,1928,3,20,1928,5,12,-7.242,109.208
548,263310,Tengger Caldera,16051,2,1928,3,15,1928,7,0,-7.942,112.95
549,264250,Iliwerung,16339,2,1928,0,0,,,,-8.53,123.57
550,262000,Krakatau,15590,2,1927,12,29,1930,8,15,-6.102,105.423
551,263340,Raung,16129,2,1927,8,2,1928,3,0,-8.119,114.056
552,263180,Slamet,15743,2,1927,2,27,1927,2,27,-7.242,109.208
553,261140,Marapi,15452,2,1927,2,5,1927,8,3,-0.381,100.473
554,264220,Iliboleng,16314,2,1927,0,0,,,,-8.342,123.258
555,264050,Sangeang Api,16241,2,1927,0,0,,,,-8.2,119.07
556,263180,Slamet,15742,2,1926,11,23,1926,11,30,-7.242,109.208
557,267020,Karangetang,16508,2,1926,10,0,,,,2.781,125.407
558,264010,Batur,16193,2,1926,8,2,1926,9,21,-8.242,115.375
559,268040,Gamkonora,16588,1,1926,6,0,,,,1.38,127.53
560,261230,Dempo,15564,2,1926,4,22,1926,4,24,-4.03,103.13
561,263090,Tangkubanparahu,15674,1,1926,3,1,1926,7,9,-6.77,107.6
562,261140,Marapi,15451,0,1925,4,0,,,,-0.381,100.473
563,264010,Batur,16192,2,1925,1,5,1925,1,5,-8.242,115.375
564,264220,Iliboleng,16313,2,1925,0,0,,,,-8.342,123.258
565,264100,Ebulobo,16160,2,1924,11,0,,,,-8.82,121.18
566,263250,Merapi,15901,1,1924,9,10,1924,9,12,-7.542,110.442
567,267020,Karangetang,16507,2,1924,5,0,,,,2.781,125.407
568,261150,Tandikat-Singgalang,15483,1,1924,4,0,1924,4,0,-0.39,100.331
569,264010,Batur,16191,2,1924,3,0,1924,3,0,-8.242,115.375
570,263340,Raung,16127,2,1924,2,0,,,,-8.119,114.056
571,266030,Soputan,13593,2,1923,11,27,1924,1,18,1.112,124.737
572,261170,Kerinci,15507,1,1923,9,0,1923,9,0,-1.697,101.264
573,263180,Slamet,15741,2,1923,6,2,1923,6,2,-7.242,109.208
574,263040,Perbakti-Gagak,15636,1,1923,6,0,,,,-6.75,106.7
575,261230,Dempo,15563,1,1923,5,19,1923,5,19,-4.03,103.13
576,268060,Gamalama,16662,2,1923,4,13,1923,5,6,0.8,127.33
577,263100,Papandayan,15686,1,1923,3,11,1925,3,9,-7.32,107.73
578,264010,Batur,16190,2,1923,0,0,,,,-8.242,115.375
579,264010,Batur,16189,2,1922,8,30,,,,-8.242,115.375
580,267040,Awu,16565,0,1922,6,20,1922,9,0,3.67,125.5
581,267020,Karangetang,16506,2,1922,5,4,1922,12,13,2.781,125.407
582,263250,Merapi,15899,1,1922,2,18,1922,8,8,-7.542,110.442
583,263310,Tengger Caldera,16050,2,1922,2,5,1922,6,20,-7.942,112.95
584,265070,Serua,16394,2,1921,9,18,,,,-6.312,130.017
585,263310,Tengger Caldera,16049,2,1921,6,0,1921,10,17,-7.942,112.95
586,261180,Sumbing,15535,2,1921,5,23,1921,6,3,-2.414,101.728
587,261170,Kerinci,15506,2,1921,5,0,1921,6,0,-1.697,101.264
588,261230,Dempo,15562,1,1921,4,0,1921,4,0,-4.03,103.13
589,267020,Karangetang,16505,2,1921,3,0,1921,6,0,2.781,125.407
590,263340,Raung,16126,2,1921,2,14,1921,4,0,-8.119,114.056
591,267040,Awu,16564,0,1921,2,0,1921,10,1,3.67,125.5
592,264010,Batur,16188,2,1921,1,29,1921,4,17,-8.242,115.375
593,264180,Lewotobi,16290,2,1921,1,1,1921,12,20,-8.542,122.775
594,263280,Kelut,15954,2,1920,12,6,1920,12,12,-7.93,112.308
595,263250,Merapi,15898,2,1920,7,25,1921,2,0,-7.542,110.442
596,264230,Lewotolo,16335,2,1920,0,0,,,,-8.272,123.505
597,261050,"Telong, Bur ni",15399,2,1919,12,0,,,,4.769,96.821
598,265070,Serua,16393,2,1919,11,0,,,,-6.312,130.017
599,263280,Kelut,15953,4,1919,5,19,1919,5,20,-7.93,112.308
600,261140,Marapi,15450,2,1919,2,28,1919,3,1,-0.381,100.473
601,263050,Salak,15645,2,1919,0,0,,,,-6.72,106.73
602,261140,Marapi,15449,2,1918,8,15,1918,8,15,-0.381,100.473
603,268060,Gamalama,16661,1,1918,8,0,1918,9,4,0.8,127.33
604,267030,Banua Wuhu,16550,3,1918,7,18,1919,12,1,3.138,125.491
605,263140,Galunggung,15720,1,1918,7,17,1918,7,30,-7.25,108.058
606,261140,Marapi,15448,2,1918,3,8,1918,3,10,-0.381,100.473
607,263250,Merapi,15897,1,1918,1,0,,,,-7.542,110.442
608,261030,Peuet Sague,15391,2,1918,0,0,1921,0,0,4.914,96.329
609,266030,Soputan,13592,2,1917,11,0,,,,1.112,124.737
610,268040,Gamkonora,16587,2,1917,10,18,1917,10,18,1.38,127.53
611,261140,Marapi,15447,2,1917,6,16,1917,9,16,-0.381,100.473
612,261120,Sorikmarapi,15412,2,1917,5,20,1917,5,20,0.686,99.539
613,263350,Ijen,16170,1,1917,2,25,1917,3,14,-8.058,114.242
614,263340,Raung,16125,2,1917,2,22,,,,-8.119,114.056
615,263340,Raung,16124,2,1916,11,0,1916,12,0,-8.119,114.056
616,261140,Marapi,15446,1,1916,5,5,1916,7,7,-0.381,100.473
617,261140,Marapi,15405,2,1915,12,0,,,,-0.381,100.473
618,264030,Rinjani,16217,2,1915,11,4,,,,-8.42,116.47
619,263310,Tengger Caldera,16048,3,1915,11,0,1916,6,0,-7.942,112.95
620,263340,Raung,16123,2,1915,5,0,,,,-8.119,114.056
621,266030,Soputan,13591,2,1915,4,0,1915,6,0,1.112,124.737
622,263250,Merapi,15896,1,1915,3,28,1915,5,15,-7.542,110.442
623,263300,Semeru,10030,2,1915,0,0,,,,-8.108,112.922
624,261140,Marapi,15445,2,1914,7,1,,,,-0.381,100.473
625,264180,Lewotobi,16289,2,1914,6,29,,,,-8.542,122.775
626,261150,Tandikat-Singgalang,15482,1,1914,5,31,,,,-0.39,100.331
627,267010,Ruang,16486,2,1914,5,29,1915,2,28,2.3,125.37
628,261140,Marapi,15444,2,1913,6,23,1913,7,31,-0.381,100.473
629,263300,Semeru,13583,2,1913,6,23,1913,6,26,-8.108,112.922
630,263340,Raung,16122,2,1913,5,10,1913,12,0,-8.119,114.056
631,266030,Soputan,13590,2,1913,4,0,1913,7,0,1.112,124.737
632,267040,Awu,16563,2,1913,3,14,1913,3,14,3.67,125.5
633,263300,Semeru,13582,2,1912,8,28,,,,-8.108,112.922
634,264050,Sangeang Api,16240,2,1912,4,0,,,,-8.2,119.07
635,263300,Semeru,13581,3,1911,11,8,1911,12,0,-8.108,112.922
636,261140,Marapi,15443,2,1911,11,2,,,,-0.381,100.473
637,266030,Soputan,13589,2,1911,11,0,1912,4,0,1.112,124.737
638,268060,Gamalama,16660,1,1911,9,2,1911,9,6,0.8,127.33
639,268030,Ibu,16578,2,1911,8,30,1911,9,1,1.488,127.63
640,264050,Sangeang Api,16239,2,1911,2,13,1911,3,2,-8.2,119.07
641,268040,Gamkonora,16586,2,1911,0,0,,,,1.38,127.53
642,263300,Semeru,13580,2,1910,11,16,1911,2,0,-8.108,112.922
643,266030,Soputan,13588,2,1910,11,15,,,,1.112,124.737
644,264100,Ebulobo,16159,2,1910,4,10,,,,-8.82,121.18
645,263090,Tangkubanparahu,15673,2,1910,4,7,1910,5,0,-6.77,107.6
646,263310,Tengger Caldera,16047,2,1910,1,18,1910,1,21,-7.942,112.95
647,264250,Iliwerung,16338,2,1910,0,0,,,,-8.53,123.57
648,261140,Marapi,15442,2,1910,0,0,,,,-0.381,100.473
649,264030,Rinjani,16216,2,1909,11,30,1909,12,2,-8.42,116.47
650,264220,Iliboleng,16312,2,1909,11,9,,,,-8.342,123.258
651,263300,Semeru,13579,2,1909,9,0,1910,3,22,-8.108,112.922
652,261180,Sumbing,15534,2,1909,6,3,1909,7,0,-2.414,101.728
653,263060,Gede-Pangrango,15661,1,1909,5,2,1909,5,2,-6.77,106.965
654,263250,Merapi,15895,1,1909,2,1,1913,5,0,-7.542,110.442
655,263310,Tengger Caldera,16046,2,1909,1,12,1909,1,14,-7.942,112.95
656,264180,Lewotobi,16288,2,1909,1,8,1910,5,26,-8.542,122.775
657,261170,Kerinci,15505,2,1908,10,0,1909,0,0,-1.697,101.264
658,266030,Soputan,13587,2,1908,6,0,1909,6,0,1.112,124.737
659,261230,Dempo,15561,2,1908,2,16,1908,2,17,-4.03,103.13
660,263300,Semeru,13578,2,1908,1,0,1908,12,0,-8.108,112.922
661,263250,Merapi,15894,1,1908,0,0,,,,-7.542,110.442
662,261140,Marapi,15441,2,1907,12,17,1908,9,0,-0.381,100.473
663,263310,Tengger Caldera,16045,2,1907,12,14,1908,2,13,-7.942,112.95
664,268060,Gamalama,16659,2,1907,11,17,1907,11,20,0.8,127.33
665,264180,Lewotobi,16287,3,1907,9,28,1907,10,30,-8.542,122.775
666,263310,Tengger Caldera,16044,2,1907,8,28,,,,-7.942,112.95
667,263300,Semeru,13577,2,1907,7,9,,,,-8.108,112.922
668,266030,Soputan,13586,2,1907,6,5,1907,6,25,1.112,124.737
669,263300,Semeru,13576,2,1907,1,7,1907,1,10,-8.108,112.922
670,261220,Kaba,15542,2,1907,0,0,,,,-3.522,102.615
671,263310,Tengger Caldera,16043,2,1906,9,25,1907,5,18,-7.942,112.95
672,263210,Sundoro,15803,2,1906,9,22,1906,12,20,-7.3,109.992
673,266030,Soputan,13585,2,1906,6,17,1906,9,0,1.112,124.737
674,264030,Rinjani,16215,1,1906,4,29,,,,-8.42,116.47
675,263250,Merapi,15893,2,1906,1,26,1907,2,17,-7.542,110.442
676,261140,Marapi,15440,2,1905,11,1,,,,-0.381,100.473
677,264090,Inielika,16257,2,1905,11,0,1905,11,0,-8.73,120.98
678,263300,Semeru,13575,2,1905,8,4,,,,-8.108,112.922
679,267020,Karangetang,16504,2,1905,5,21,1905,5,22,2.781,125.407
680,263250,Merapi,15892,2,1905,1,0,1905,6,1,-7.542,110.442
681,261230,Dempo,15560,0,1905,0,0,,,,-4.03,103.13
682,264010,Batur,16187,2,1905,0,0,,,,-8.242,115.375
683,266110,Mahawu,16467,2,1904,10,4,,,,1.352,124.865
684,267030,Banua Wuhu,16549,2,1904,8,27,,,,3.138,125.491
685,263180,Slamet,15740,2,1904,7,14,1904,8,9,-7.242,109.208
686,265050,Teon,16378,2,1904,6,3,,,,-6.976,129.144
687,267010,Ruang,16485,3,1904,4,22,1905,5,27,2.3,125.37
688,261140,Marapi,15439,1,1904,4,18,1904,4,18,-0.381,100.473
689,267030,Banua Wuhu,16548,2,1904,4,17,1904,4,18,3.138,125.491
690,263300,Semeru,13574,2,1904,1,2,1904,1,16,-8.108,112.922
691,264010,Batur,16186,2,1904,0,0,,,,-8.242,115.375
692,264220,Iliboleng,16311,2,1904,0,0,,,,-8.342,123.258
693,265060,Nila,16379,2,1903,12,8,,,,-6.73,129.5
694,263340,Raung,16121,2,1903,11,28,1904,1,0,-8.119,114.056
695,263210,Sundoro,15802,2,1903,10,17,1903,10,21,-7.3,109.992
696,263300,Semeru,13573,2,1903,3,26,1903,6,0,-8.108,112.922
697,263250,Merapi,15891,2,1902,12,0,1904,6,20,-7.542,110.442
698,263210,Sundoro,15801,1,1902,5,1,1902,5,25,-7.3,109.992
699,263340,Raung,16120,2,1902,2,16,1902,2,27,-8.119,114.056
700,263250,Merapi,15890,1,1902,2,3,1902,2,3,-7.542,110.442
701,263050,Salak,15644,2,1902,0,0,1903,0,0,-6.72,106.73
702,264030,Rinjani,16214,2,1901,6,1,1901,6,2,-8.42,116.47
703,263280,Kelut,15952,3,1901,5,22,1901,5,23,-7.93,112.308
704,265090,Banda Api,16418,2,1901,5,18,,,,-4.523,129.881
705,266030,Soputan,13584,2,1901,2,4,,,,1.112,124.737
706,263300,Semeru,13572,2,1901,1,29,1901,1,30,-8.108,112.922
707,268010,Dukono,16576,2,1901,0,0,,,,1.693,127.894
708,264030,Rinjani,16213,2,1900,11,30,1900,12,2,-8.42,116.47
709,261230,Dempo,15559,2,1900,10,26,1900,10,27,-4.03,103.13
710,261230,Dempo,15558,2,1900,6,4,1900,6,4,-4.03,103.13
711,263300,Semeru,13571,2,1900,3,29,1900,4,11,-8.108,112.922
712,267020,Karangetang,16503,2,1900,0,0,,,,2.781,125.407
713,263300,Semeru,16004,2,1899,12,0,,,,-8.108,112.922
714,263300,Semeru,16003,2,1899,8,11,,,,-8.108,112.922
715,264230,Lewotolo,16334,2,1899,6,2,,,,-8.272,123.505
716,263060,Gede-Pangrango,15660,2,1899,5,1,1899,5,14,-6.77,106.965
717,263300,Semeru,16002,2,1899,1,17,1899,3,31,-8.108,112.922
718,267020,Karangetang,16502,2,1899,0,0,,,,2.781,125.407
719,268060,Gamalama,16657,2,1898,5,14,1898,5,28,0.8,127.33
720,266010,Colo,16421,3,1898,5,2,1900,0,0,-0.162,121.601
721,263300,Semeru,16001,2,1898,2,23,,,,-8.108,112.922
722,263320,Lamongan,16101,2,1898,2,5,1898,2,15,-7.979,113.342
723,268060,Gamalama,16656,1,1897,9,7,1897,9,24,0.8,127.33
724,263340,Raung,16119,2,1897,4,0,,,,-8.119,114.056
725,263300,Semeru,16000,2,1897,1,1,1897,1,3,-8.108,112.922
726,264010,Batur,16185,2,1897,0,0,,,,-8.242,115.375
727,263250,Merapi,15889,2,1897,0,0,,,,-7.542,110.442
728,263320,Lamongan,16100,2,1896,9,5,1896,9,19,-7.979,113.342
729,263340,Raung,16118,2,1896,8,0,,,,-8.119,114.056
730,263090,Tangkubanparahu,15672,2,1896,5,22,1896,5,23,-6.77,107.6
731,263300,Semeru,15999,2,1896,5,0,1896,6,0,-8.108,112.922
732,263310,Tengger Caldera,16042,2,1896,0,0,,,,-7.942,112.95
733,268060,Gamalama,16654,1,1895,12,19,1895,12,19,0.8,127.33
734,261230,Dempo,15557,2,1895,7,2,1895,9,30,-4.03,103.13
735,267030,Banua Wuhu,16547,2,1895,7,0,1895,12,26,3.138,125.491
736,263300,Semeru,15998,2,1895,5,22,1895,10,1,-8.108,112.922
